,calories,carbs,cook_time,course,cuisine,description,labels,name,photos,prep_time,protein,rating,saturated_fat,servings,sugar,total_fat,total_time,url
0,,,30,"snacks,sweets","Indian,Maharashtrian",", how to make sweet shankarpali recipe | snacks recipes"," Kids Recipes, Tiffin Recipes, Starters & Snacks Recipes, Maharashtrian Recipes, Festival Recipes, Popular Indian Recipes,Baked Snacks",shankarpali ,True,30,,['4.54'],,2to3,,,60,http://www.vegrecipesofindia.com/shankarpali-recipe-sweet-shankarpali/
0,,,12,main,northindian,", how to make rajgira kadhi, farali kadhi recipe"," Kids Recipes, Navratri & Fasting Recipes,15 Minutes Recipes, No Onion No Garlic, North Indian Recipes,Gluten Free, Toddler Recipes,Indian Curries,Bachelor Recipes",vrat ki kadhi ,True,3,,[''],,2to3,,,15,http://www.vegrecipesofindia.com/vrat-ki-kadhi-recipe-farali-kadhi/
0,395,70,15,"breakfasts,snacks",southindian, | vermicelli upma recipe | upma made with semiya or seviyan," Kids Recipes,30 Minutes Recipes, Starters & Snacks Recipes, Tiffin Recipes, Vegan Recipes, Tamil Nadu,Bachelor Recipes,Indian Breakfast Recipes, South Indian Recipes",semiya upma ,False,10,3,['4.42'],1,3,3,10,25,http://www.vegrecipesofindia.com/vermicelli-upma-seviyan-upma/
0,,,20,snacks,"gujarati,Indian",", how to make besan sev recipe, masala besan sev recipe"," Kids Recipes, Gujarati Recipes,Festival Recipes,30 Minutes Recipes, Starters & Snacks Recipes, Tiffin Recipes, Vegan Recipes,Bachelor Recipes",besan sev ,True,15,,['4.5'],,4,,,35,http://www.vegrecipesofindia.com/besan-sev-recipe/
0,,,25,main,Punjabi,", how to make dry aloo baingan recipe"," No Onion No Garlic, Main Course, Punjabi Recipes, Vegan Recipes,Indian Vegetable Recipes",aloo baingan ,True,20,,['4.37'],,5-6,,,45,http://www.vegrecipesofindia.com/aloo-baingan-recipe-aloo-baingan/
0,,,10,main,Indian,", how to make moong dal khichdi recipe in pressure cooker","Kids Recipes, North Indian Recipes, Toddler Recipes, Popular Indian Recipes, Rice Recipes,Bachelor Recipes",khichdi ,True,30,,['4.58'],,2to3,,,40,http://www.vegrecipesofindia.com/moong-dal-khichdi-recipe/
0,,,,Beverages,Indian,", cashew fig milkshake | kaju recipes"," Kids Recipes,Bachelor Recipes,Beverages,Gluten Free",kaju anjeer milkshake ,True,120,,['4'],,1to2,,,120,http://www.vegrecipesofindia.com/kaju-anjeer-milkshake-recipe-kaju-recipes/
0,,,30,main,"northindian,Punjabi",", potato paneer curry recipe | aloo paneer masala recipe"," Kids Recipes, Main Course, Paneer Recipes, North Indian Recipes,Gluten Free, Punjabi Recipes,Punjabi Recipes, Popular Indian Recipes,Indian Curries,Bachelor Recipes",aloo paneer ,True,10,,[''],,4,,,40,http://www.vegrecipesofindia.com/aloo-paneer-recipe/
0,,,10,,, | tender jowar upma | sorghum upma recipe,"15 Minutes Recipes, Starters & Snacks Recipes, Maharashtrian Recipes,Gluten Free, Vegan Recipes,Bachelor Recipes,Indian Breakfast Recipes",hurda upma ,True,5,,[''],,3,,,15,http://www.vegrecipesofindia.com/hurda-upma-recipe/
0,,,50,,, | veg mushroom recipes," Main Course,Bachelor Recipes, Vegan Recipes,International Cuisines",tomato mushroom penne pasta ,False,15,,['5'],,,,,65,http://www.vegrecipesofindia.com/penne-with-tomato-mushroom-and-olives/
0,,,20,sweets,Indian,", how to make basundi | quick basundi recipe"," Kids Recipes, Gujarati Recipes, Navratri & Fasting Recipes,30 Minutes Recipes, Maharashtrian Recipes,Gluten Free, Festival Recipes, Toddler Recipes,Desserts,Bachelor Recipes",basundi ,False,5,,['4'],,7to8,,,25,http://www.vegrecipesofindia.com/basundi-recipe-quick-basundi-recipe/
0,,,15,sweets,northindian,", how to make kalakand | quick kalakand recipe"," Kids Recipes, Navratri & Fasting Recipes,15 Minutes Recipes, Indian Street Food, Paneer Recipes, North Indian Recipes,Gluten Free, Festival Recipes,Desserts, Popular Indian Recipes,Bachelor Recipes",kalakand ,True,5,,['4.72'],,500grams,,,20,http://www.vegrecipesofindia.com/kalakand-recipe-quick-kalakand-recipe/
0,,,35,"breads,Breakfast,snacks",world,", how to make jam bread rolls recipe"," Kids Recipes, Tiffin Recipes, Vegan Recipes,Bread Recipes, International Cuisines, Desserts",jam bread rolls ,True,45,,['4.75'],,3to4,,,80,http://www.vegrecipesofindia.com/jam-bread-rolls/
0,,,,side,goan,", goan style steamed cabbage with coconut"," Main Course,Bachelor Recipes, Vegan Recipes, Indian Vegetable Recipes,Goan Recipes",cabbage foogath ,False,,,[''],,,,,,http://www.vegrecipesofindia.com/fugad-de-repolho-goan-cabbage-recipe/
0,,,15,snacks,Maharashtrian,", how to make maharashtrian kothimbir vadi recipe"," Kids Recipes,30 Minutes Recipes, Starters & Snacks Recipes, Maharashtrian Recipes, Vegan Recipes, Popular Indian Recipes,Bachelor Recipes,Indian Street Food",kothimbir vadi ,True,20,,['5'],,3,,,35,http://www.vegrecipesofindia.com/kothimbir-vadi-recipe/
0,,,15,main,IndoChinese,", how to make veg noodles | easy veg noodles recipe"," Kids Recipes, Main Course,30 Minutes Recipes, Tiffin Recipes, Indo-Chinese Recipes, Vegan Recipes, Popular Indian Recipes,Bachelor Recipes,Indian Street Food",veg noodles ,True,15,,['4.6'],,2to3,,,30,http://www.vegrecipesofindia.com/veg-noodles-recipe-easy-veg-noodles/
0,,,20,snacks,southindian,", south indian style onion pakoda recipe","Kids Recipes,Starters & Snacks Recipes, Starters & Snacks Recipes, Vegan Recipes,Gluten Free, Popular Indian Recipes, Tamil Nadu,Bachelor Recipes, South Indian Recipes",onion pakoda ,True,20,,['2'],,2to3,,,40,http://www.vegrecipesofindia.com/onion-pakoda-recipe/
0,,,20,main,Indian,", how to make tomato rice | easy tomato rice recipe"," Main Course, Rice Recipes, Vegan Recipes, South Indian Recipes,Indian Vegetable Recipes",tomato rice ,True,20,,['4.25'],,4,,,40,http://www.vegrecipesofindia.com/tomato-rice-recipe/
0,,,15,snacks,world,", how to make baked bread rolls recipe"," Kids Recipes, No Onion No Garlic,30 Minutes Recipes, Starters & Snacks Recipes,Bachelor Recipes,Baked Snacks, International Cuisines",baked bread rolls ,False,20,,['4.7'],,3,,,35,http://www.vegrecipesofindia.com/baked-bread-rolls-recipe/
0,494,81,25,"Dessert,sweets","northindian,Punjabi",", punjabi rice phirni recipe, how to make phirni recipe"," Kids Recipes,30 Minutes Recipes, North Indian Recipes, Tiffin Recipes,Gluten Free, Festival Recipes,Desserts, Rice Recipes,Bachelor Recipes",phirni ,True,5,13,['5'],6,3to4,66,14,30,http://www.vegrecipesofindia.com/phirni-recipe-punjabi-phirni-recipe/
0,176,25,30,main,Indian," without yeast, how to make naan without yeast on stove top"," Kids Recipes, Indian Breads & Parathas, No Onion No Garlic, Main Course, North Indian Recipes, Vegan Recipes,Bread Recipes, Punjabi Recipes, Popular Indian Recipes,Bachelor Recipes",naan ,False,140,4,['4.71'],,11to12naan,1,7,170,http://www.vegrecipesofindia.com/naan-recipe-without-yeast/
0,,,15,"Breakfast,Snack",northindian,", how to make aloo masala sandwich"," Kids Recipes, Tiffin Recipes, Starters & Snacks Recipes, North Indian Recipes,Bachelor Recipes,Indian Street Food",aloo masala grilled sandwich ,False,25,,['4.41'],,2to3,,,40,http://www.vegrecipesofindia.com/aloo-masala-grilled-sandwich-recipe/
0,,,25,side,"Indian,Maharashtrian",", how to make moong sprouts bhaji","30 Minutes Recipes,Maharashtrian Recipes, Tiffin Recipes, Vegan Recipes, Toddler Recipes,Bachelor Recipes",moong sprouts sabzi ,True,5,,['4.82'],,3to4,,,30,http://www.vegrecipesofindia.com/moong-sprouts-sabzi-recipe/
0,,,,"condiment,side",Indian,," Kids Recipes, Summer Recipes,Cooking Tips & Methods, Toddler Recipes,Gluten Free,Bachelor Recipes","hung curd or hung yogurt, how to make hung curd or hung dahi",False,300,,['5'],,425grams,,,300,http://www.vegrecipesofindia.com/hung-curd-how-to-make-hung-curd/
0,,,15,side,"Indian,Maharashtrian",", how to make katachi amti recipe | amti recipes"," No Onion No Garlic, Main Course,30 Minutes Recipes, Vegan Recipes, Maharashtrian Recipes,Dal Recipes",katachi amti ,True,20,,['5'],,3to4,,,35,http://www.vegrecipesofindia.com/katachi-amti-recipe-amti-recipes/
0,,,30,side,Bengali,," No Onion No Garlic, Starters & Snacks Recipes,Gluten Free, Indian Vegetable Recipes,Bachelor Recipes,Bengali Recipes","Begun Bhaja Recipe, How to make Begun Bhaja | Baingan Bhaja",True,25,,['4.75'],,4,,,55,http://www.vegrecipesofindia.com/baingan-fry-baingan-bhaja-eggplant-fries/
0,,,20,"main,side","southindian,tamilnadu",", potato masala recipe for pooris and dosa"," Kids Recipes, Indian Street Food, Tiffin Recipes, Indian Curries, Starters & Snacks Recipes, Vegan Recipes, Popular Indian Recipes, Tamil Nadu,Bachelor Recipes,Indian Breakfast Recipes, South Indian Recipes",poori masala ,False,20,,['4.5'],,3to4,,,40,http://www.vegrecipesofindia.com/poori-masala-recipe-potato-masala/
0,,,20,sweets,Maharashtrian,", modak recipes | ganesh chaturthi recipes"," Kids Recipes,Festival Recipes, Maharashtrian Recipes,Gluten Free, Festival Recipes,Desserts",dry fruits modak ,True,60,,['5'],,18to20modaks,,,80,http://www.vegrecipesofindia.com/dry-fruits-modak-recipe/
0,,,,Beverages,world,," Summer Recipes,Beverages, Navratri & Fasting Recipes,15 Minutes Recipes, Vegan Recipes,Bachelor Recipes, International Cuisines",mango banana figs smoothie - sweet and healthy smoothie ,False,15,,[''],,2-3,,,15,http://www.vegrecipesofindia.com/mango-banana-figs-smoothie/
0,,,20,main,"mangalorean,southindian",", mangalorean kadle manoli recipe","Vegan Recipes, Main Course, Vegan Recipes,Gluten Free,Indian Curries, South Indian Recipes",tindora chana masala ,True,30,,['4.25'],,3to4,,,50,http://www.vegrecipesofindia.com/tindora-chana-masala-recipe/
0,,,15,Dessert,Italian, | vegetarian mango panna cotta recipe," Kids Recipes, Summer Recipes,30 Minutes Recipes,Gluten Free,Desserts, International Cuisines",mango panna cotta ,True,15,,['4.55'],,3to4,,,30,http://www.vegrecipesofindia.com/mango-panna-cotta-recipe/
0,,,40,main,"northindian,Punjabi",", how to make veg makhanwala | veg makhani recipe"," Kids Recipes,Festival Recipes, Main Course, Indian Curries, North Indian Recipes,Gluten Free, Popular Indian Recipes",veg makhanwala ,True,30,,['4.77'],,3to4,,,70,http://www.vegrecipesofindia.com/veg-makhanwala-recipe/
0,,,,side,northindian, | pyaaz ka raita recipe for veg biryani & veg pulao," Starters & Snacks Recipes,Bachelor Recipes,North Indian Recipes,Gluten Free,15 Minutes Recipes",onion raita ,True,10,,[''],,2to3,,,10,http://www.vegrecipesofindia.com/onion-raita-recipe-pyaaz-ka-raita/
0,,,25,Dessert,world, | orange cookies recipe," Kids Recipes,Baked Snacks, International Cuisines, Vegan Recipes, Toddler Recipes",eggless orange crinkle cookies ,True,15,,['4.5'],,12to14cookies,,,40,http://www.vegrecipesofindia.com/eggless-orange-crinkle-cookies-recipe/
0,,,30,main,northindian,", how to make restaurant style veg kofta gravy recipe"," Kids Recipes, Main Course, North Indian Recipes,Gluten Free, Popular Indian Recipes,Indian Curries",veg kofta curry ,True,30,,['5'],,3,,,60,http://www.vegrecipesofindia.com/veg-kofta-curry-recipe/
0,,,30,snacks,Indian, | matar paneer sandwich recipe," Kids Recipes, Paneer Recipes,30 Minutes Recipes, Starters & Snacks Recipes,Paneer Recipes,Bachelor Recipes,Baked Snacks",matar paneer toast sandwich ,True,5,,[''],,4to5,,,35,http://www.vegrecipesofindia.com/matar-paneer-toast-sandwich-recipe/
0,,,,Dessert,world,", quick & tasty strawberry mousse recipe"," Kids Recipes, Navratri & Fasting Recipes,15 Minutes Recipes,Gluten Free,Desserts,Bachelor Recipes, International Cuisines",eggless strawberry mousse ,True,15,,['4.6'],,3to4,,,15,http://www.vegrecipesofindia.com/eggless-strawberry-mousse-recipe/
0,,,,Drinks,world, | kharbuja juice  how to make musk melon juice,"Bachelor Recipes,Beverages, Vegan Recipes, Navratri & Fasting Recipes,15 Minutes Recipes",musk melon juice ,False,15,,['5'],,2-3,,,15,http://www.vegrecipesofindia.com/musk-melon-juice/
0,,,,Beverages,international,", how to make watermelon rose cooler"," Kids Recipes, Summer Recipes,Beverages, Navratri & Fasting Recipes,30 Minutes Recipes, Vegan Recipes,Gluten Free,Bachelor Recipes, International Cuisines",watermelon rose cooler ,True,30,,['5'],,2to3,,,30,http://www.vegrecipesofindia.com/watermelon-rose-cooler-recipe/
0,,,20,side,southindian,", how to make pepper cumin rasam recipe"," Main Course, Starters & Snacks Recipes, Vegan Recipes, Tamil Nadu,Bachelor Recipes, South Indian Recipes,Low Fat Recipes",pepper cumin rasam ,True,30,,['4.84'],,3-4,,,50,http://www.vegrecipesofindia.com/pepper-cumin-rasam-recipe/
0,,,,snacks,world, | quick tomato cucumber sandwich recipe," Summer Recipes,Kids Recipes,15 Minutes Recipes, No Onion No Garlic, Tiffin Recipes, Starters & Snacks Recipes,Bachelor Recipes",tomato cucumber sandwich ,True,15,,[''],,2-3,,,15,http://www.vegrecipesofindia.com/tomato-cucumber-sandwich/
0,,,15,main,IndoChinese, | mushroom manchurian gravy recipe," Kids Recipes, Main Course, Indo-Chinese Recipes, Vegan Recipes,Bachelor Recipes,Indian Street Food",mushroom manchurian ,True,30,,['4.41'],,3to4,,,45,http://www.vegrecipesofindia.com/mushroom-manchurian-gravy-recipe/
0,,,20,main,southindian,", how to make udupi sambar | sambar recipes","Karnataka Recipes, Main Course, Vegan Recipes, No Onion No Garlic, South Indian Recipes",udupi sambar ,True,30,,['4.84'],,4,,,50,http://www.vegrecipesofindia.com/udipi-sambar/
0,,,15,main,Indian,", how to make corn pulao recipe | corn rice recipe","Kids Recipes,30 Minutes Recipes, Vegan Recipes,Gluten Free, Rice Recipes,Bachelor Recipes",corn pulao ,True,20,,['4.8'],,2to3,,,35,http://www.vegrecipesofindia.com/corn-pulao-recipe-corn-rice/
0,,,20,snacks,"southindian,tamilnadu", | ribbon murukku recipe | ola pakoda recipe," Kids Recipes,Starters & Snacks Recipes,Festival Recipes, No Onion No Garlic,30 Minutes Recipes, Starters & Snacks Recipes, Tamil Nadu, South Indian Recipes",ribbon pakoda ,False,10,,['5'],,250grams,,,30,http://www.vegrecipesofindia.com/ribbon-pakoda-recipe/
0,,,10,main,"Indian,Punjabi"," | pindi chana recipe, how to make pindi chole"," Main Course, Indian Curries, Vegan Recipes, Punjabi Recipes,Dal Recipes,Bachelor Recipes, Indian Breakfast Recipes",pindi chole ,True,500,,['5'],,3,,,510,http://www.vegrecipesofindia.com/pindi-chana/
0,,,,side,Indian, - mint coriander raita for veg biryani," Summer Recipes,Kids Recipes,15 Minutes Recipes, Starters & Snacks Recipes, Vegan Recipes, Pickles-Sauces-Dips,Bachelor Recipes",mint coriander raita ,True,10,,[''],,3,,,10,http://www.vegrecipesofindia.com/mint-coriander-raita/
0,,,25,main,Indian,", how to make punjabi methi chole masala recipe"," Main Course, Tiffin Recipes, North Indian Recipes, Vegan Recipes, Punjabi Recipes,Indian Curries",methi chole ,True,25,,['5'],,4,,,50,http://www.vegrecipesofindia.com/methi-chole-punjabi-methi-chole/
0,,,15,side,hyderabadi, for veg biryani | side gravy recipe for veg biryani and pulao," Main Course,30 Minutes Recipes, Indian Curries,Hyderabadi Cuisine, Vegan Recipes,Gluten Free, Popular Indian Recipes,Bachelor Recipes, South Indian Recipes",shorba ,False,15,,['4.67'],,3to4,,,30,http://www.vegrecipesofindia.com/shorba-recipe-for-biryani-pulao/
0,,,20,snacks,IndianStreetFood,", how to make schezwan masala dosa recipe"," Starters & Snacks Recipes,Indian Street Food, Popular Indian Recipes",schezwan masala dosa ,True,30,,['5'],,4,,,50,http://www.vegrecipesofindia.com/schezwan-masala-dosa-recipe/
0,,,,beverage,"bihar,northindian", | sattu ka sharbat recipe | meetha sattu recipe," Kids Recipes,Beverages,15 Minutes Recipes, North Indian Recipes, Vegan Recipes,Gluten Free, Toddler Recipes,Bachelor Recipes, Low Fat Recipes",sattu drink ,True,5,,['4.34'],,3,,,5,http://www.vegrecipesofindia.com/sattu-drink-recipe-sattu-sharbat/
0,,,35,main,"mughlai,northindian",", how to make mughlai shahi paneer korma recipe"," Kids Recipes,Festival Recipes, Main Course, Paneer Recipes, Indian Curries, North Indian Recipes,Gluten Free, Popular Indian Recipes, Mughlai Recipes",paneer korma ,False,40,,['5'],,3to4,,,75,http://www.vegrecipesofindia.com/mughlai-shahi-paneer-korma-recipe/
0,,,,Beverages,Indian,", how to make ganga jamuna juice recipe"," Kids Recipes,Beverages, Navratri & Fasting Recipes,15 Minutes Recipes, Indian Street Food, Starters & Snacks Recipes, Vegan Recipes,Gluten Free, Toddler Recipes,Bachelor Recipes",ganga jamuna juice ,True,15,,['3.5'],,2-3,,,15,http://www.vegrecipesofindia.com/ganga-jamuna-juice-recipe/
0,,,,Beverages,Indian,", how to make rose lassi recipe | lassi recipes"," Kids Recipes, Summer Recipes,Beverages,15 Minutes Recipes, North Indian Recipes, Starters & Snacks Recipes,Gluten Free, Punjabi Recipes, Popular Indian Recipes,Bachelor Recipes",rose lassi ,True,15,,['4.2'],,3,,,15,http://www.vegrecipesofindia.com/rose-lassi-recipe-lassi-recipes/
0,,,15,main,"Indian,kashmiri",", how to make kashmiri pulao | easy pulao recipe"," North Indian Recipes, Vegan Recipes,Gluten Free, Popular Indian Recipes, Rice Recipes,Main Course,Bachelor Recipes",kashmiri pulao ,True,30,,['4.56'],,3to4,,,45,http://www.vegrecipesofindia.com/kashmiri-pulao/
0,,,15,Drinks,indiancuisine,", how to make mumbai cutting chai recipe","Beverages,15 Minutes Recipes, Indian Street Food,Maharashtrian Recipes, Maharashtrian Recipes,Gluten Free, Popular Indian Recipes,Bachelor Recipes",cutting chai ,True,2,,['5'],,3to4,,,17,http://www.vegrecipesofindia.com/cutting-chai-recipe/
0,173,20,20,starters,"Indian,world",", how to make tomato soup | restaurant style soup","Kids Recipes, Starters & Snacks Recipes, North Indian Recipes,Gluten Free, Toddler Recipes, Popular Indian Recipes,Bachelor Recipes",tomato soup ,True,25,3,['4.66'],5,2,10,9,45,http://www.vegrecipesofindia.com/tomato-soup-recipe-restaurant-style/
0,,,30,main,"Indian,Maharashtrian",", how to make val usal recipe"," Main Course,30 Minutes Recipes, Tiffin Recipes, Vegan Recipes, Maharashtrian Recipes,Indian Curries",val usal or dalimbi chi usal ,False,10,,['4.67'],,3to4,,,40,http://www.vegrecipesofindia.com/val-usal-recipe-dalimbi-usal-recipe/
0,,,15,desserts,southindian,", how to make pineapple payasam"," Kids Recipes, Kerala Recipes,30 Minutes Recipes, Vegan Recipes,Gluten Free, Festival Recipes,Desserts,Bachelor Recipes, South Indian Recipes",pineapple payasam ,True,5,,[''],,3to4,,,20,http://www.vegrecipesofindia.com/pineapple-payasam-recipe/
0,,,20,desserts,southindian,", how to make rice payasam recipe | rice kheer"," Kids Recipes, Vegan Recipes,Gluten Free, Festival Recipes,Desserts, Rice Recipes, Konkani Recipes",rice payasam ,False,20,,['4.67'],,2-3,,,40,http://www.vegrecipesofindia.com/rice-payasam-rice-payasam-with-coconut-milk/
0,,,15,main,Maharashtrian,", how to make mixed sprouts usal recipe"," Indian Street Food, Main Course, Indian Curries, Maharashtrian Recipes, Vegan Recipes, Popular Indian Recipes,Bachelor Recipes,Indian Street Food, Low Fat Recipes,Indian Breakfast Recipes",mixed sprouts usal ,True,20,,[''],,3to4,,,35,http://www.vegrecipesofindia.com/mixed-sprouts-usal-recipe/
